age,qx,lx,dx,Lx,Tx,ex,sex,year
105.0,0.29013,1105.0,321.0,944.0,2926.0,2.65,M,2010
106.0,0.30333,784.0,238.0,665.0,1981.0,2.53,M,2010
107.0,0.31713,546.0,173.0,460.0,1316.0,2.41,M,2010
108.0,0.33157,373.0,124.0,311.0,856.0,2.29,M,2010
109.0,0.34667,249.0,86.0,206.0,545.0,2.19,M,2010
110.0,0.36246,163.0,59.0,133.0,339.0,2.08,M,2010
111.0,0.37897,104.0,39.0,84.0,205.0,1.98,M,2010
112.0,0.39625,65.0,26.0,52.0,121.0,1.88,M,2010
113.0,0.41432,39.0,16.0,31.0,70.0,1.78,M,2010
114.0,0.43323,23.0,10.0,18.0,39.0,1.69,M,2010
115.0,0.453,13.0,6.0,10.0,21.0,1.61,M,2010
116.0,0.47368,7.0,3.0,5.0,11.0,1.52,M,2010
117.0,0.49531,4.0,2.0,3.0,5.0,1.44,M,2010
118.0,0.51795,2.0,1.0,1.0,3.0,1.36,M,2010
119.0,0.54163,1.0,0.0,1.0,1.0,1.28,M,2010
1.0,0.00035,99505.0,34.0,99488.0,8396364.0,84.38,F,2010
2.0,0.00022,99471.0,22.0,99460.0,8296876.0,83.41,F,2010
3.0,0.00016,99449.0,16.0,99441.0,8197416.0,82.43,F,2010
4.0,0.00012,99433.0,12.0,99427.0,8097976.0,81.44,F,2010
5.0,0.00011,99421.0,11.0,99415.0,7998549.0,80.45,F,2010
6.0,0.00011,99410.0,11.0,99404.0,7899134.0,79.46,F,2010
7.0,0.0001,99399.0,10.0,99394.0,7799730.0,78.47,F,2010
8.0,0.0001,99389.0,10.0,99384.0,7700336.0,77.48,F,2010
9.0,9e-05,99379.0,9.0,99375.0,7600952.0,76.48,F,2010
10.0,8e-05,99370.0,8.0,99366.0,7501577.0,75.49,F,2010
11.0,8e-05,99362.0,8.0,99358.0,7402211.0,74.5,F,2010
12.0,0.0001,99354.0,10.0,99349.0,7302853.0,73.5,F,2010
13.0,0.00014,99344.0,13.0,99337.0,7203504.0,72.51,F,2010
14.0,0.00019,99331.0,18.0,99321.0,7104167.0,71.52,F,2010
15.0,0.00024,99312.0,24.0,99300.0,7004845.0,70.53,F,2010
16.0,0.00029,99288.0,29.0,99274.0,6905545.0,69.55,F,2010
17.0,0.00033,99259.0,33.0,99243.0,6806272.0,68.57,F,2010
18.0,0.00035,99226.0,35.0,99209.0,6707029.0,67.59,F,2010
19.0,0.00035,99192.0,35.0,99174.0,6607820.0,66.62,F,2010
20.0,0.00035,99157.0,34.0,99140.0,6508646.0,65.64,F,2010
21.0,0.00035,99123.0,34.0,99106.0,6409506.0,64.66,F,2010
22.0,0.00035,99088.0,35.0,99071.0,6310400.0,63.68,F,2010
23.0,0.00035,99054.0,35.0,99036.0,6211329.0,62.71,F,2010
24.0,0.00036,99019.0,36.0,99001.0,6112293.0,61.73,F,2010
25.0,0.00037,98983.0,36.0,98965.0,6013292.0,60.75,F,2010
26.0,0.00038,98947.0,37.0,98928.0,5914327.0,59.77,F,2010
27.0,0.00039,98909.0,39.0,98890.0,5815399.0,58.8,F,2010
28.0,0.00041,98870.0,41.0,98850.0,5716509.0,57.82,F,2010
29.0,0.00044,98829.0,44.0,98808.0,5617659.0,56.84,F,2010
30.0,0.00047,98786.0,47.0,98762.0,5518852.0,55.87,F,2010
31.0,0.00051,98739.0,50.0,98714.0,5420089.0,54.89,F,2010
32.0,0.00055,98689.0,54.0,98662.0,5321375.0,53.92,F,2010
33.0,0.0006,98635.0,59.0,98605.0,5222713.0,52.95,F,2010
34.0,0.00066,98575.0,65.0,98543.0,5124108.0,51.98,F,2010
35.0,0.00073,98510.0,71.0,98475.0,5025565.0,51.02,F,2010
36.0,0.00079,98439.0,78.0,98400.0,4927091.0,50.05,F,2010
37.0,0.00086,98361.0,84.0,98319.0,4828691.0,49.09,F,2010
38.0,0.00093,98277.0,91.0,98231.0,4730372.0,48.13,F,2010
39.0,0.001,98186.0,98.0,98137.0,4632141.0,47.18,F,2010
40.0,0.00108,98088.0,105.0,98035.0,4534004.0,46.22,F,2010
41.0,0.00116,97982.0,113.0,97925.0,4435969.0,45.27,F,2010
42.0,0.00123,97869.0,120.0,97809.0,4338044.0,44.33,F,2010
43.0,0.00129,97749.0,126.0,97686.0,4240235.0,43.38,F,2010
44.0,0.00135,97622.0,132.0,97556.0,4142549.0,42.43,F,2010
45.0,0.00142,97490.0,139.0,97421.0,4044993.0,41.49,F,2010
46.0,0.0015,97352.0,146.0,97279.0,3947572.0,40.55,F,2010
47.0,0.00159,97205.0,154.0,97128.0,3850293.0,39.61,F,2010
48.0,0.00168,97051.0,163.0,96970.0,3753165.0,38.67,F,2010
49.0,0.00178,96888.0,173.0,96802.0,3656195.0,37.74,F,2010
50.0,0.0019,96715.0,184.0,96624.0,3559394.0,36.8,F,2010
51.0,0.00204,96532.0,197.0,96433.0,3462770.0,35.87,F,2010
52.0,0.00221,96335.0,213.0,96229.0,3366337.0,34.94,F,2010
53.0,0.00241,96123.0,232.0,96007.0,3270108.0,34.02,F,2010
54.0,0.00265,95891.0,254.0,95764.0,3174101.0,33.1,F,2010
55.0,0.00292,95637.0,279.0,95498.0,3078337.0,32.19,F,2010
56.0,0.00322,95358.0,307.0,95204.0,2982839.0,31.28,F,2010
57.0,0.00354,95051.0,336.0,94882.0,2887635.0,30.38,F,2010
58.0,0.00386,94714.0,366.0,94531.0,2792752.0,29.49,F,2010
59.0,0.0042,94348.0,396.0,94150.0,2698221.0,28.6,F,2010
60.0,0.00457,93952.0,430.0,93737.0,2604071.0,27.72,F,2010
61.0,0.005,93522.0,468.0,93288.0,2510334.0,26.84,F,2010
62.0,0.00551,93054.0,513.0,92798.0,2417046.0,25.97,F,2010
63.0,0.00613,92541.0,567.0,92258.0,2324248.0,25.12,F,2010
64.0,0.00683,91974.0,629.0,91660.0,2231990.0,24.27,F,2010
65.0,0.00762,91346.0,696.0,90998.0,2140330.0,23.43,F,2010
66.0,0.00845,90650.0,766.0,90267.0,2049332.0,22.61,F,2010
67.0,0.0093,89884.0,836.0,89466.0,1959065.0,21.8,F,2010
68.0,0.01014,89048.0,903.0,88597.0,1869599.0,21.0,F,2010
69.0,0.01101,88145.0,970.0,87660.0,1781003.0,20.21,F,2010
70.0,0.01199,87175.0,1045.0,86652.0,1693343.0,19.42,F,2010
71.0,0.01308,86130.0,1126.0,85567.0,1606691.0,18.65,F,2010
72.0,0.01419,85003.0,1206.0,84400.0,1521124.0,17.89,F,2010
73.0,0.01533,83797.0,1284.0,83155.0,1436724.0,17.15,F,2010
74.0,0.01653,82513.0,1364.0,81830.0,1353569.0,16.4,F,2010
75.0,0.01804,81148.0,1464.0,80416.0,1271739.0,15.67,F,2010
76.0,0.01979,79685.0,1577.0,78896.0,1191322.0,14.95,F,2010
77.0,0.02154,78107.0,1682.0,77266.0,1112426.0,14.24,F,2010
78.0,0.02321,76425.0,1774.0,75538.0,1035160.0,13.54,F,2010
79.0,0.02502,74651.0,1867.0,73717.0,959622.0,12.85,F,2010
80.0,0.02709,72784.0,1971.0,71798.0,885904.0,12.17,F,2010
81.0,0.02979,70812.0,2110.0,69758.0,814106.0,11.5,F,2010
82.0,0.03347,68703.0,2299.0,67553.0,744348.0,10.83,F,2010
83.0,0.03833,66404.0,2545.0,65131.0,676795.0,10.19,F,2010
84.0,0.04423,63858.0,2824.0,62446.0,611664.0,9.58,F,2010
85.0,0.05085,61034.0,3104.0,59482.0,549218.0,9.0,F,2010
86.0,0.05796,57930.0,3357.0,56252.0,489736.0,8.45,F,2010
87.0,0.06541,54573.0,3569.0,52788.0,433485.0,7.94,F,2010
88.0,0.07317,51004.0,3732.0,49138.0,380697.0,7.46,F,2010
89.0,0.08135,47271.0,3845.0,45349.0,331559.0,7.01,F,2010
90.0,0.09005,43426.0,3910.0,41471.0,286210.0,6.59,F,2010
91.0,0.0994,39516.0,3928.0,37552.0,244739.0,6.19,F,2010
92.0,0.10956,35588.0,3899.0,33638.0,207187.0,5.82,F,2010
93.0,0.12062,31689.0,3822.0,29778.0,173549.0,5.48,F,2010
94.0,0.1327,27867.0,3698.0,26018.0,143771.0,5.16,F,2010
95.0,0.1448,24169.0,3500.0,22419.0,117753.0,4.87,F,2010
96.0,0.15671,20669.0,3239.0,19050.0,95334.0,4.61,F,2010
97.0,0.16819,17430.0,2932.0,15964.0,76284.0,4.38,F,2010
98.0,0.17901,14499.0,2595.0,13201.0,60320.0,4.16,F,2010
99.0,0.1889,11903.0,2248.0,10779.0,47119.0,3.96,F,2010
100.0,0.19934,9655.0,1925.0,8692.0,36340.0,3.76,F,2010
101.0,0.21037,7730.0,1626.0,6917.0,27648.0,3.58,F,2010
102.0,0.22202,6104.0,1355.0,5426.0,20731.0,3.4,F,2010
103.0,0.2343,4749.0,1113.0,4192.0,15304.0,3.22,F,2010
104.0,0.24727,3636.0,899.0,3187.0,11112.0,3.06,F,2010
105.0,0.26097,2737.0,714.0,2380.0,7925.0,2.9,F,2010
106.0,0.27544,2023.0,557.0,1744.0,5545.0,2.74,F,2010
107.0,0.29071,1466.0,426.0,1253.0,3801.0,2.59,F,2010
108.0,0.30683,1040.0,319.0,880.0,2549.0,2.45,F,2010
109.0,0.32385,721.0,233.0,604.0,1668.0,2.32,F,2010
110.0,0.34182,487.0,167.0,404.0,1065.0,2.18,F,2010
111.0,0.3608,321.0,116.0,263.0,661.0,2.06,F,2010
112.0,0.38082,205.0,78.0,166.0,398.0,1.94,F,2010
113.0,0.40198,127.0,51.0,101.0,232.0,1.83,F,2010
114.0,0.42433,76.0,32.0,60.0,130.0,1.72,F,2010
115.0,0.44791,44.0,20.0,34.0,71.0,1.62,F,2010
116.0,0.47283,24.0,11.0,18.0,37.0,1.52,F,2010
117.0,0.49531,13.0,6.0,10.0,18.0,1.44,F,2010
118.0,0.51795,6.0,3.0,5.0,9.0,1.36,F,2010
119.0,0.54163,3.0,2.0,2.0,4.0,1.28,F,2010
1.0,0.00034,99514.0,34.0,99497.0,8080159.0,81.2,M,2020
2.0,0.00023,99480.0,22.0,99469.0,7980662.0,80.22,M,2020
3.0,0.00019,99458.0,18.0,99448.0,7881193.0,79.24,M,2020
4.0,0.00014,99439.0,14.0,99432.0,7781744.0,78.26,M,2020
5.0,0.00013,99425.0,12.0,99419.0,7682312.0,77.27,M,2020
6.0,0.00012,99413.0,12.0,99407.0,7582894.0,76.28,M,2020
7.0,0.00011,99401.0,11.0,99396.0,7483487.0,75.29,M,2020
8.0,9e-05,99390.0,9.0,99385.0,7384092.0,74.29,M,2020
9.0,8e-05,99381.0,7.0,99377.0,7284706.0,73.3,M,2020
10.0,6e-05,99373.0,6.0,99370.0,7185329.0,72.31,M,2020
11.0,6e-05,99368.0,6.0,99365.0,7085959.0,71.31,M,2020
12.0,0.0001,99362.0,10.0,99356.0,6986594.0,70.31,M,2020
13.0,0.00019,99351.0,19.0,99342.0,6887238.0,69.32,M,2020
14.0,0.00032,99332.0,31.0,99317.0,6787896.0,68.34,M,2020
15.0,0.00045,99301.0,44.0,99279.0,6688579.0,67.36,M,2020
16.0,0.00057,99257.0,56.0,99228.0,6589301.0,66.39,M,2020
17.0,0.00068,99200.0,67.0,99167.0,6490072.0,65.42,M,2020
18.0,0.00076,99133.0,75.0,99096.0,6390906.0,64.47,M,2020
19.0,0.00082,99058.0,81.0,99018.0,6291810.0,63.52,M,2020
20.0,0.00088,98977.0,87.0,98933.0,6192793.0,62.57,M,2020
21.0,0.00094,98890.0,93.0,98844.0,6093859.0,61.62,M,2020
22.0,0.00096,98797.0,95.0,98750.0,5995016.0,60.68,M,2020
23.0,0.00094,98702.0,93.0,98656.0,5896266.0,59.74,M,2020
24.0,0.0009,98609.0,88.0,98565.0,5797610.0,58.79,M,2020
25.0,0.00084,98521.0,83.0,98480.0,5699044.0,57.85,M,2020
26.0,0.00079,98438.0,78.0,98399.0,5600565.0,56.89,M,2020
27.0,0.00077,98360.0,75.0,98323.0,5502165.0,55.94,M,2020
28.0,0.00077,98285.0,75.0,98247.0,5403843.0,54.98,M,2020
29.0,0.00079,98210.0,77.0,98171.0,5305595.0,54.02,M,2020
30.0,0.00081,98132.0,80.0,98093.0,5207424.0,53.07,M,2020
31.0,0.00084,98053.0,83.0,98011.0,5109332.0,52.11,M,2020
32.0,0.00089,97970.0,87.0,97927.0,5011320.0,51.15,M,2020
33.0,0.00094,97883.0,92.0,97837.0,4913394.0,50.2,M,2020
34.0,0.00101,97791.0,98.0,97742.0,4815556.0,49.24,M,2020
35.0,0.00108,97693.0,105.0,97641.0,4717814.0,48.29,M,2020
36.0,0.00116,97588.0,113.0,97531.0,4620173.0,47.34,M,2020
37.0,0.00125,97475.0,122.0,97414.0,4522642.0,46.4,M,2020
38.0,0.00134,97353.0,131.0,97288.0,4425228.0,45.46,M,2020
39.0,0.00145,97223.0,141.0,97152.0,4327940.0,44.52,M,2020
40.0,0.00156,97082.0,151.0,97006.0,4230788.0,43.58,M,2020
41.0,0.00168,96930.0,162.0,96849.0,4133782.0,42.65,M,2020
42.0,0.00179,96768.0,174.0,96681.0,4036933.0,41.72,M,2020
43.0,0.00192,96594.0,185.0,96501.0,3940252.0,40.79,M,2020
44.0,0.00204,96409.0,197.0,96310.0,3843751.0,39.87,M,2020
45.0,0.00218,96212.0,210.0,96107.0,3747440.0,38.95,M,2020
46.0,0.00233,96002.0,224.0,95890.0,3651334.0,38.03,M,2020
47.0,0.00246,95778.0,235.0,95661.0,3555444.0,37.12,M,2020
48.0,0.00256,95543.0,244.0,95421.0,3459783.0,36.21,M,2020
49.0,0.00264,95299.0,252.0,95173.0,3364362.0,35.3,M,2020
50.0,0.00274,95047.0,261.0,94917.0,3269189.0,34.4,M,2020
51.0,0.00288,94786.0,273.0,94650.0,3174272.0,33.49,M,2020
52.0,0.00305,94513.0,289.0,94369.0,3079623.0,32.58,M,2020
53.0,0.00328,94225.0,309.0,94070.0,2985254.0,31.68,M,2020
54.0,0.00355,93916.0,333.0,93749.0,2891183.0,30.78,M,2020
55.0,0.00387,93583.0,362.0,93401.0,2797434.0,29.89,M,2020
56.0,0.00423,93220.0,394.0,93023.0,2704032.0,29.01,M,2020
57.0,0.00461,92826.0,428.0,92612.0,2611009.0,28.13,M,2020
58.0,0.005,92398.0,462.0,92167.0,2518397.0,27.26,M,2020
59.0,0.00542,91936.0,498.0,91687.0,2426230.0,26.39,M,2020
60.0,0.00588,91438.0,538.0,91169.0,2334543.0,25.53,M,2020
61.0,0.00642,90900.0,584.0,90608.0,2243374.0,24.68,M,2020
62.0,0.00708,90316.0,640.0,89997.0,2152765.0,23.84,M,2020
63.0,0.00789,89677.0,708.0,89323.0,2062769.0,23.0,M,2020
64.0,0.00882,88969.0,785.0,88577.0,1973446.0,22.18,M,2020
65.0,0.00986,88184.0,870.0,87749.0,1884869.0,21.37,M,2020
66.0,0.01096,87315.0,957.0,86836.0,1797120.0,20.58,M,2020
67.0,0.01208,86358.0,1043.0,85836.0,1710283.0,19.8,M,2020
68.0,0.01319,85315.0,1125.0,84752.0,1624447.0,19.04,M,2020
69.0,0.01433,84189.0,1207.0,83586.0,1539695.0,18.29,M,2020
70.0,0.01563,82983.0,1297.0,82334.0,1456109.0,17.55,M,2020
71.0,0.01706,81686.0,1393.0,80989.0,1373775.0,16.82,M,2020
72.0,0.01851,80292.0,1486.0,79549.0,1292786.0,16.1,M,2020
73.0,0.01996,78806.0,1573.0,78020.0,1213236.0,15.4,M,2020
74.0,0.02149,77233.0,1660.0,76403.0,1135217.0,14.7,M,2020
75.0,0.02338,75573.0,1767.0,74690.0,1058814.0,14.01,M,2020
76.0,0.0256,73807.0,1889.0,72862.0,984124.0,13.33,M,2020
77.0,0.02788,71918.0,2005.0,70915.0,911261.0,12.67,M,2020
78.0,0.03018,69913.0,2110.0,68858.0,840346.0,12.02,M,2020
79.0,0.03271,67803.0,2217.0,66694.0,771489.0,11.38,M,2020
80.0,0.0355,65585.0,2328.0,64421.0,704795.0,10.75,M,2020
81.0,0.03904,63257.0,2469.0,62022.0,640374.0,10.12,M,2020
82.0,0.04385,60787.0,2666.0,59455.0,578352.0,9.51,M,2020
83.0,0.05023,58122.0,2920.0,56662.0,518897.0,8.93,M,2020
84.0,0.05789,55202.0,3195.0,53604.0,462235.0,8.37,M,2020
85.0,0.06632,52007.0,3449.0,50282.0,408631.0,7.86,M,2020
86.0,0.07512,48558.0,3648.0,46734.0,358349.0,7.38,M,2020
87.0,0.08406,44910.0,3775.0,43022.0,311615.0,6.94,M,2020
88.0,0.09309,41135.0,3829.0,39220.0,268593.0,6.53,M,2020
89.0,0.1023,37306.0,3816.0,35397.0,229373.0,6.15,M,2020
90.0,0.11187,33489.0,3746.0,31616.0,193975.0,5.79,M,2020
91.0,0.12197,29743.0,3628.0,27929.0,162359.0,5.46,M,2020
92.0,0.13278,26115.0,3468.0,24382.0,134430.0,5.15,M,2020
93.0,0.14447,22648.0,3272.0,21012.0,110048.0,4.86,M,2020
94.0,0.15718,19376.0,3045.0,17853.0,89036.0,4.6,M,2020
95.0,0.16968,16330.0,2771.0,14945.0,71183.0,4.36,M,2020
96.0,0.18174,13559.0,2464.0,12327.0,56238.0,4.15,M,2020
97.0,0.19311,11095.0,2143.0,10024.0,43911.0,3.96,M,2020
98.0,0.20355,8953.0,1822.0,8041.0,33887.0,3.79,M,2020
99.0,0.21282,7130.0,1518.0,6372.0,25846.0,3.62,M,2020
100.0,0.22252,5613.0,1249.0,4988.0,19474.0,3.47,M,2020
101.0,0.23266,4364.0,1015.0,3856.0,14486.0,3.32,M,2020
102.0,0.24326,3349.0,815.0,2941.0,10629.0,3.17,M,2020
103.0,0.25436,2534.0,645.0,2212.0,7688.0,3.03,M,2020
104.0,0.26597,1889.0,503.0,1638.0,5476.0,2.9,M,2020
105.0,0.27811,1387.0,386.0,1194.0,3838.0,2.77,M,2020
106.0,0.2908,1001.0,291.0,856.0,2644.0,2.64,M,2020
107.0,0.30408,710.0,216.0,602.0,1788.0,2.52,M,2020
108.0,0.31798,494.0,157.0,416.0,1186.0,2.4,M,2020
109.0,0.33251,337.0,112.0,281.0,771.0,2.29,M,2020
110.0,0.34771,225.0,78.0,186.0,490.0,2.18,M,2020
111.0,0.36362,147.0,53.0,120.0,304.0,2.07,M,2020
112.0,0.38025,93.0,36.0,76.0,184.0,1.97,M,2020
113.0,0.39766,58.0,23.0,46.0,108.0,1.87,M,2020
114.0,0.41586,35.0,14.0,28.0,62.0,1.78,M,2020
115.0,0.43491,20.0,9.0,16.0,34.0,1.69,M,2020
116.0,0.45483,12.0,5.0,9.0,18.0,1.6,M,2020
117.0,0.47568,6.0,3.0,5.0,9.0,1.51,M,2020
118.0,0.49749,3.0,2.0,2.0,5.0,1.43,M,2020
119.0,0.52031,2.0,1.0,1.0,2.0,1.35,M,2020
1.0,0.00029,99589.0,29.0,99574.0,8465132.0,85.0,F,2020
2.0,0.00019,99560.0,19.0,99550.0,8365558.0,84.03,F,2020
3.0,0.00014,99541.0,14.0,99534.0,8266008.0,83.04,F,2020
4.0,0.0001,99527.0,10.0,99522.0,8166474.0,82.05,F,2020
5.0,0.0001,99517.0,10.0,99512.0,8066952.0,81.06,F,2020
6.0,9e-05,99507.0,9.0,99503.0,7967440.0,80.07,F,2020
7.0,9e-05,99498.0,9.0,99493.0,7867937.0,79.08,F,2020
8.0,9e-05,99489.0,8.0,99485.0,7768444.0,78.08,F,2020
9.0,8e-05,99480.0,8.0,99477.0,7668959.0,77.09,F,2020
10.0,7e-05,99473.0,7.0,99469.0,7569483.0,76.1,F,2020
11.0,7e-05,99466.0,7.0,99463.0,7470013.0,75.1,F,2020
12.0,8e-05,99459.0,8.0,99455.0,7370551.0,74.11,F,2020
13.0,0.00012,99451.0,12.0,99445.0,7271096.0,73.11,F,2020
14.0,0.00017,99439.0,17.0,99431.0,7171651.0,72.12,F,2020
15.0,0.00022,99423.0,22.0,99411.0,7072220.0,71.13,F,2020
16.0,0.00027,99400.0,27.0,99387.0,6972808.0,70.15,F,2020
17.0,0.00031,99373.0,31.0,99358.0,6873421.0,69.17,F,2020
18.0,0.00032,99343.0,32.0,99327.0,6774063.0,68.19,F,2020
19.0,0.00032,99311.0,32.0,99295.0,6674736.0,67.21,F,2020
20.0,0.00032,99279.0,32.0,99263.0,6575441.0,66.23,F,2020
21.0,0.00032,99247.0,32.0,99231.0,6476178.0,65.25,F,2020
22.0,0.00032,99215.0,32.0,99199.0,6376947.0,64.27,F,2020
23.0,0.00033,99183.0,33.0,99167.0,6277748.0,63.29,F,2020
24.0,0.00033,99151.0,33.0,99134.0,6178581.0,62.32,F,2020
25.0,0.00034,99118.0,34.0,99101.0,6079447.0,61.34,F,2020
26.0,0.00035,99084.0,35.0,99067.0,5980347.0,60.36,F,2020
27.0,0.00036,99049.0,36.0,99031.0,5881280.0,59.38,F,2020
28.0,0.00038,99013.0,38.0,98994.0,5782249.0,58.4,F,2020
29.0,0.00041,98975.0,40.0,98955.0,5683255.0,57.42,F,2020
30.0,0.00044,98935.0,43.0,98913.0,5584300.0,56.44,F,2020
31.0,0.00047,98891.0,47.0,98868.0,5485387.0,55.47,F,2020
32.0,0.00051,98845.0,50.0,98820.0,5386519.0,54.49,F,2020
33.0,0.00056,98794.0,55.0,98767.0,5287699.0,53.52,F,2020
34.0,0.00061,98739.0,61.0,98709.0,5188932.0,52.55,F,2020
35.0,0.00067,98679.0,66.0,98645.0,5090223.0,51.58,F,2020
36.0,0.00073,98612.0,72.0,98576.0,4991578.0,50.62,F,2020
37.0,0.0008,98540.0,78.0,98501.0,4893002.0,49.65,F,2020
38.0,0.00086,98462.0,85.0,98419.0,4794501.0,48.69,F,2020
39.0,0.00093,98377.0,91.0,98331.0,4696082.0,47.74,F,2020
40.0,0.001,98285.0,98.0,98236.0,4597751.0,46.78,F,2020
41.0,0.00107,98187.0,105.0,98135.0,4499514.0,45.83,F,2020
42.0,0.00114,98082.0,112.0,98026.0,4401380.0,44.87,F,2020
43.0,0.0012,97970.0,118.0,97911.0,4303354.0,43.93,F,2020
44.0,0.00126,97852.0,123.0,97790.0,4205443.0,42.98,F,2020
45.0,0.00132,97729.0,129.0,97664.0,4107652.0,42.03,F,2020
46.0,0.0014,97599.0,137.0,97531.0,4009988.0,41.09,F,2020
47.0,0.00148,97463.0,144.0,97391.0,3912457.0,40.14,F,2020
48.0,0.00157,97319.0,152.0,97242.0,3815066.0,39.2,F,2020
49.0,0.00166,97166.0,161.0,97085.0,3717824.0,38.26,F,2020
50.0,0.00177,97005.0,172.0,96919.0,3620738.0,37.33,F,2020
51.0,0.0019,96833.0,184.0,96741.0,3523819.0,36.39,F,2020
52.0,0.00206,96649.0,199.0,96549.0,3427078.0,35.46,F,2020
53.0,0.00225,96450.0,217.0,96341.0,3330529.0,34.53,F,2020
54.0,0.00247,96233.0,238.0,96114.0,3234188.0,33.61,F,2020
55.0,0.00273,95995.0,262.0,95864.0,3138074.0,32.69,F,2020
56.0,0.00302,95732.0,289.0,95588.0,3042211.0,31.78,F,2020
57.0,0.00331,95443.0,316.0,95285.0,2946623.0,30.87,F,2020
58.0,0.00361,95127.0,344.0,94955.0,2851337.0,29.97,F,2020
59.0,0.00393,94784.0,372.0,94597.0,2756382.0,29.08,F,2020
60.0,0.00427,94411.0,403.0,94210.0,2661784.0,28.19,F,2020
61.0,0.00467,94008.0,439.0,93789.0,2567575.0,27.31,F,2020
62.0,0.00515,93569.0,482.0,93328.0,2473786.0,26.44,F,2020
63.0,0.00574,93087.0,535.0,92820.0,2380458.0,25.57,F,2020
64.0,0.00642,92552.0,595.0,92255.0,2287638.0,24.72,F,2020
65.0,0.00718,91958.0,660.0,91628.0,2195383.0,23.87,F,2020
66.0,0.00798,91297.0,729.0,90933.0,2103755.0,23.04,F,2020
67.0,0.00879,90569.0,796.0,90170.0,2012822.0,22.22,F,2020
68.0,0.0096,89772.0,862.0,89341.0,1922651.0,21.42,F,2020
69.0,0.01042,88910.0,927.0,88447.0,1833310.0,20.62,F,2020
70.0,0.01135,87984.0,998.0,87485.0,1744863.0,19.83,F,2020
71.0,0.01238,86985.0,1077.0,86447.0,1657378.0,19.05,F,2020
72.0,0.01344,85909.0,1154.0,85332.0,1570931.0,18.29,F,2020
73.0,0.01451,84754.0,1230.0,84140.0,1485599.0,17.53,F,2020
74.0,0.01565,83525.0,1307.0,82871.0,1401460.0,16.78,F,2020
75.0,0.01709,82217.0,1405.0,81515.0,1318589.0,16.04,F,2020
76.0,0.01875,80812.0,1516.0,80055.0,1237074.0,15.31,F,2020
77.0,0.0204,79297.0,1618.0,78488.0,1157020.0,14.59,F,2020
78.0,0.02197,77679.0,1707.0,76826.0,1078532.0,13.88,F,2020
79.0,0.02366,75972.0,1797.0,75074.0,1001706.0,13.19,F,2020
80.0,0.02559,74175.0,1898.0,73226.0,926633.0,12.49,F,2020
81.0,0.02814,72277.0,2034.0,71260.0,853407.0,11.81,F,2020
82.0,0.03165,70243.0,2223.0,69132.0,782147.0,11.13,F,2020
83.0,0.03633,68020.0,2471.0,66784.0,713015.0,10.48,F,2020
84.0,0.04202,65549.0,2755.0,64171.0,646231.0,9.86,F,2020
85.0,0.04842,62794.0,3040.0,61274.0,582059.0,9.27,F,2020
86.0,0.05527,59754.0,3303.0,58102.0,520785.0,8.72,F,2020
87.0,0.06243,56451.0,3524.0,54689.0,462683.0,8.2,F,2020
88.0,0.06987,52927.0,3698.0,51078.0,407994.0,7.71,F,2020
89.0,0.07769,49229.0,3825.0,47317.0,356916.0,7.25,F,2020
90.0,0.086,45405.0,3905.0,43452.0,309599.0,6.82,F,2020
91.0,0.09495,41500.0,3940.0,39530.0,266147.0,6.41,F,2020
92.0,0.10466,37560.0,3931.0,35594.0,226617.0,6.03,F,2020
93.0,0.11526,33629.0,3876.0,31691.0,191023.0,5.68,F,2020
94.0,0.12685,29753.0,3774.0,27866.0,159332.0,5.36,F,2020
95.0,0.13848,25978.0,3597.0,24180.0,131466.0,5.06,F,2020
96.0,0.14992,22381.0,3355.0,20703.0,107287.0,4.79,F,2020
97.0,0.16095,19026.0,3062.0,17495.0,86583.0,4.55,F,2020
98.0,0.17133,15964.0,2735.0,14596.0,69088.0,4.33,F,2020
99.0,0.18084,13229.0,2392.0,12033.0,54492.0,4.12,F,2020
100.0,0.19087,10836.0,2068.0,9802.0,42460.0,3.92,F,2020
101.0,0.20147,8768.0,1766.0,7885.0,32658.0,3.72,F,2020
102.0,0.21265,7002.0,1489.0,6257.0,24773.0,3.54,F,2020
103.0,0.22446,5513.0,1237.0,4894.0,18516.0,3.36,F,2020
104.0,0.23694,4275.0,1013.0,3769.0,13622.0,3.19,F,2020
105.0,0.25011,3262.0,816.0,2854.0,9853.0,3.02,F,2020
106.0,0.26402,2446.0,646.0,2123.0,6998.0,2.86,F,2020
107.0,0.27871,1800.0,502.0,1550.0,4875.0,2.71,F,2020
108.0,0.29421,1299.0,382.0,1108.0,3326.0,2.56,F,2020
109.0,0.31059,917.0,285.0,774.0,2218.0,2.42,F,2020
110.0,0.32788,632.0,207.0,528.0,1444.0,2.28,F,2020
111.0,0.34615,425.0,147.0,351.0,915.0,2.16,F,2020
112.0,0.36543,278.0,101.0,227.0,564.0,2.03,F,2020
113.0,0.3858,176.0,68.0,142.0,337.0,1.91,F,2020
114.0,0.40731,108.0,44.0,86.0,195.0,1.8,F,2020
115.0,0.43002,64.0,28.0,50.0,109.0,1.7,F,2020
116.0,0.45401,37.0,17.0,28.0,58.0,1.6,F,2020
117.0,0.47568,20.0,9.0,15.0,30.0,1.51,F,2020
118.0,0.49749,10.0,5.0,8.0,15.0,1.43,F,2020
119.0,0.52031,5.0,3.0,4.0,7.0,1.35,F,2020
